city,timestamp,temperature,humidity,wind_speed
Islamabad,2026-08-19 01:00:00+00:00,24.2,98,2.2
Islamabad,2026-08-19 02:00:00+00:00,24.9,96,1.77
Islamabad,2026-08-19 03:00:00+00:00,26.0,90,1.84
Islamabad,2026-08-19 04:00:00+00:00,27.3,80,1.74
Islamabad,2026-08-19 05:00:00+00:00,28.6,74,1.77
Islamabad,2026-08-19 06:00:00+00:00,24.3,99,1.21
Islamabad,2026-08-19 07:00:00+00:00,25.1,93,2.1
Islamabad,2026-08-19 08:00:00+00:00,25.6,92,1.92
Islamabad,2026-08-19 09:00:00+00:00,27.0,86,2.76
Islamabad,2026-08-19 10:00:00+00:00,28.1,81,2.97
Islamabad,2026-08-19 11:00:00+00:00,28.2,79,2.91
Islamabad,2026-08-19 12:00:00+00:00,28.2,81,3.43
Islamabad,2026-08-19 13:00:00+00:00,27.5,84,3.42
Islamabad,2026-08-19 14:00:00+00:00,26.8,86,2.82
Islamabad,2026-08-19 15:00:00+00:00,26.6,87,2.56
Islamabad,2026-08-19 16:00:00+00:00,26.0,89,1.32
Islamabad,2026-08-19 17:00:00+00:00,25.3,93,1.96
Islamabad,2026-08-19 18:00:00+00:00,26.3,89,2.67
Islamabad,2026-08-19 19:00:00+00:00,25.3,93,1.29
Islamabad,2026-08-19 20:00:00+00:00,24.8,97,1.33
Islamabad,2026-08-19 21:00:00+00:00,24.2,99,1.64
Islamabad,2026-08-19 22:00:00+00:00,23.9,96,2.86
Islamabad,2026-08-19 23:00:00+00:00,23.5,96,2.91
Islamabad,2026-08-20 00:00:00+00:00,24.5,97,2.1
Islamabad,2026-08-20 01:00:00+00:00,23.9,99,1.27
Islamabad,2026-08-20 02:00:00+00:00,23.8,99,1.12
Islamabad,2026-08-20 03:00:00+00:00,23.6,99,0.96
Islamabad,2026-08-20 04:00:00+00:00,23.6,97,0.16
Islamabad,2026-08-20 05:00:00+00:00,23.9,99,1.37
Islamabad,2026-08-20 06:00:00+00:00,24.3,96,2.5
Islamabad,2026-08-20 07:00:00+00:00,24.8,95,2.34
Islamabad,2026-08-20 08:00:00+00:00,25.8,90,2.01
Islamabad,2026-08-20 09:00:00+00:00,27.2,83,2.13
Islamabad,2026-08-20 10:00:00+00:00,27.9,82,1.9
Islamabad,2026-08-20 11:00:00+00:00,28.0,82,2.57
Islamabad,2026-08-20 12:00:00+00:00,28.3,78,2.23
Islamabad,2026-08-20 13:00:00+00:00,27.6,82,1.88
Islamabad,2026-08-20 14:00:00+00:00,26.7,87,1.49
Islamabad,2026-08-20 15:00:00+00:00,26.1,90,0.97
Islamabad,2026-08-20 16:00:00+00:00,25.7,92,0.93
Islamabad,2026-08-20 17:00:00+00:00,25.2,94,0.79
Islamabad,2026-08-20 18:00:00+00:00,26.1,91,0.79
Islamabad,2026-08-20 19:00:00+00:00,25.7,92,0.71
Islamabad,2026-08-20 20:00:00+00:00,25.5,92,0.36
Islamabad,2026-08-20 21:00:00+00:00,25.6,91,0.47
Islamabad,2026-08-20 22:00:00+00:00,25.4,91,0.5
Islamabad,2026-08-20 23:00:00+00:00,25.0,93,1.03
Islamabad,2026-08-21 00:00:00+00:00,25.1,92,1.03
Islamabad,2026-08-21 01:00:00+00:00,25.0,93,0.55
Islamabad,2026-08-21 02:00:00+00:00,26.2,86,0.11
Islamabad,2026-08-21 03:00:00+00:00,25.0,89,0.47
Islamabad,2026-08-21 04:00:00+00:00,25.6,88,1.1
Islamabad,2026-08-21 05:00:00+00:00,27.8,77,0.74
Islamabad,2026-08-21 06:00:00+00:00,29.4,70,1.3
Islamabad,2026-08-21 07:00:00+00:00,30.2,69,1.08
Islamabad,2026-08-21 08:00:00+00:00,30.7,69,1.7
Islamabad,2026-08-21 09:00:00+00:00,31.0,69,1.99
Islamabad,2026-08-21 10:00:00+00:00,30.6,72,1.84
Islamabad,2026-08-21 11:00:00+00:00,28.4,83,1.3
Islamabad,2026-08-21 12:00:00+00:00,30.8,68,1.73
Islamabad,2026-08-21 13:00:00+00:00,29.8,76,1.43
Islamabad,2026-08-21 14:00:00+00:00,28.7,80,1.52
Islamabad,2026-08-21 15:00:00+00:00,28.0,83,1.21
Islamabad,2026-08-21 16:00:00+00:00,27.4,85,1.19
Islamabad,2026-08-21 17:00:00+00:00,27.0,87,0.99
Islamabad,2026-08-21 18:00:00+00:00,24.6,91,3.02
Islamabad,2026-08-21 19:00:00+00:00,24.2,96,1.74
Islamabad,2026-08-21 20:00:00+00:00,23.3,99,0.27
Islamabad,2026-08-21 21:00:00+00:00,23.3,97,1.04
Islamabad,2026-08-21 22:00:00+00:00,23.4,97,1.67
Islamabad,2026-08-21 23:00:00+00:00,23.3,96,2.26
Islamabad,2026-08-22 00:00:00+00:00,24.9,96,0.57
Islamabad,2026-08-22 01:00:00+00:00,24.3,94,0.85
Islamabad,2026-08-22 02:00:00+00:00,24.8,95,0.51
Islamabad,2026-08-22 03:00:00+00:00,25.8,88,1.47
Islamabad,2026-08-22 04:00:00+00:00,26.5,84,1.38
Islamabad,2026-08-22 05:00:00+00:00,28.4,73,2.42
Islamabad,2026-08-22 06:00:00+00:00,30.4,65,1.92
Islamabad,2026-08-22 07:00:00+00:00,31.7,60,1.47
Islamabad,2026-08-22 08:00:00+00:00,32.5,56,1.61
Islamabad,2026-08-22 09:00:00+00:00,32.6,55,1.62
Islamabad,2026-08-22 10:00:00+00:00,32.5,55,1.55
Islamabad,2026-08-22 11:00:00+00:00,32.3,57,1.61
Islamabad,2026-08-22 12:00:00+00:00,30.4,70,1.12
Islamabad,2026-08-22 13:00:00+00:00,29.8,76,0.89
Islamabad,2026-08-22 14:00:00+00:00,28.5,84,0.64
Islamabad,2026-08-22 15:00:00+00:00,27.8,87,0.36
Islamabad,2026-08-22 16:00:00+00:00,27.6,86,0.64
Islamabad,2026-08-22 17:00:00+00:00,27.3,84,1.1
Islamabad,2026-08-22 18:00:00+00:00,27.3,91,1.52
Islamabad,2026-08-22 19:00:00+00:00,24.3,94,2.03
Islamabad,2026-08-22 20:00:00+00:00,23.2,97,1.52
Islamabad,2026-08-22 21:00:00+00:00,23.4,97,1.52
Islamabad,2026-08-22 22:00:00+00:00,22.6,96,1.62
Islamabad,2026-08-22 23:00:00+00:00,22.8,96,2.46
Islamabad,2026-08-23 00:00:00+00:00,24.5,97,2.6
Islamabad,2026-08-23 01:00:00+00:00,24.0,98,0.2
Islamabad,2026-08-23 02:00:00+00:00,24.7,96,1.8
Islamabad,2026-08-23 03:00:00+00:00,26.5,89,0.95
Islamabad,2026-08-23 04:00:00+00:00,27.5,82,0.85
Islamabad,2026-08-23 05:00:00+00:00,28.6,76,1.63
Islamabad,2026-08-23 06:00:00+00:00,30.7,59,1.5
Islamabad,2026-08-23 07:00:00+00:00,30.9,60,2.2
Islamabad,2026-08-23 08:00:00+00:00,30.6,62,1.66
Islamabad,2026-08-23 09:00:00+00:00,31.2,60,0.39
Islamabad,2026-08-23 10:00:00+00:00,31.3,59,0.82
Islamabad,2026-08-23 11:00:00+00:00,31.0,61,1.38
Islamabad,2026-08-23 12:00:00+00:00,30.0,66,1.61
Islamabad,2026-08-23 13:00:00+00:00,29.5,75,0.25
Islamabad,2026-08-23 14:00:00+00:00,28.2,80,0.63
Islamabad,2026-08-23 15:00:00+00:00,27.3,84,0.96
Islamabad,2026-08-23 16:00:00+00:00,26.6,87,0.83
Islamabad,2026-08-23 17:00:00+00:00,26.2,85,1.42
Islamabad,2026-08-23 18:00:00+00:00,26.9,82,1.42
Islamabad,2026-08-23 19:00:00+00:00,25.8,88,1.06
Islamabad,2026-08-23 20:00:00+00:00,25.3,91,0.81
Islamabad,2026-08-23 21:00:00+00:00,25.0,93,0.88
Islamabad,2026-08-23 22:00:00+00:00,24.7,93,0.99
Islamabad,2026-08-23 23:00:00+00:00,24.7,91,1.15
Islamabad,2026-08-24 00:00:00+00:00,24.6,94,0.81
Islamabad,2026-08-24 01:00:00+00:00,24.3,92,1.37
Islamabad,2026-08-24 02:00:00+00:00,25.4,86,1.39
Islamabad,2026-08-24 03:00:00+00:00,27.2,77,0.76
Islamabad,2026-08-24 04:00:00+00:00,28.7,71,0.36
Islamabad,2026-08-24 05:00:00+00:00,29.9,68,0.79
Islamabad,2026-08-24 06:00:00+00:00,31.2,63,1.73
Islamabad,2026-08-24 07:00:00+00:00,32.0,57,2.3
Islamabad,2026-08-24 08:00:00+00:00,32.4,55,2.6
Islamabad,2026-08-24 09:00:00+00:00,32.8,53,2.51
Islamabad,2026-08-24 10:00:00+00:00,32.8,52,2.41
Islamabad,2026-08-24 11:00:00+00:00,32.4,52,2.45
Islamabad,2026-08-24 12:00:00+00:00,32.6,51,1.2
Islamabad,2026-08-24 13:00:00+00:00,30.8,63,1.29
Islamabad,2026-08-24 14:00:00+00:00,28.6,73,1.09
Islamabad,2026-08-24 15:00:00+00:00,27.3,81,0.78
Islamabad,2026-08-24 16:00:00+00:00,26.6,83,0.85
Islamabad,2026-08-24 17:00:00+00:00,26.3,82,0.73
Islamabad,2026-08-24 18:00:00+00:00,27.0,76,0.78
Islamabad,2026-08-24 19:00:00+00:00,26.0,80,1.17
Islamabad,2026-08-24 20:00:00+00:00,25.5,80,1.7
Islamabad,2026-08-24 21:00:00+00:00,25.3,80,1.48
Islamabad,2026-08-24 22:00:00+00:00,25.0,82,1.36
Islamabad,2026-08-24 23:00:00+00:00,24.9,81,1.72
Islamabad,2026-08-25 00:00:00+00:00,25.7,78,1.45
Islamabad,2026-08-25 01:00:00+00:00,25.6,79,1.42
Islamabad,2026-08-25 02:00:00+00:00,27.0,74,1.03
Islamabad,2026-08-25 03:00:00+00:00,28.3,72,0.6
Islamabad,2026-08-25 04:00:00+00:00,29.6,70,1.06
Islamabad,2026-08-25 05:00:00+00:00,30.8,70,1.19
Islamabad,2026-08-25 06:00:00+00:00,31.8,58,1.59
Islamabad,2026-08-25 07:00:00+00:00,32.4,55,1.32
Islamabad,2026-08-25 08:00:00+00:00,33.2,51,1.36
Islamabad,2026-08-25 09:00:00+00:00,33.5,50,1.46
Islamabad,2026-08-25 10:00:00+00:00,33.4,51,1.42
Islamabad,2026-08-25 11:00:00+00:00,33.2,52,1.12
Islamabad,2026-08-25 12:00:00+00:00,33.3,53,1.36
Islamabad,2026-08-25 13:00:00+00:00,31.2,71,0.89
Islamabad,2026-08-25 14:00:00+00:00,29.9,77,0.25
Islamabad,2026-08-25 15:00:00+00:00,29.1,79,0.59
Islamabad,2026-08-25 16:00:00+00:00,28.6,79,0.92
Islamabad,2026-08-25 17:00:00+00:00,27.8,81,0.68
Islamabad,2026-08-25 18:00:00+00:00,28.2,77,0.47
Islamabad,2026-08-25 19:00:00+00:00,26.6,83,1.06
Islamabad,2026-08-25 20:00:00+00:00,25.8,87,1.01
Islamabad,2026-08-25 21:00:00+00:00,25.7,84,1.31
Islamabad,2026-08-25 22:00:00+00:00,25.9,81,1.66
Islamabad,2026-08-25 23:00:00+00:00,25.7,81,1.6
Islamabad,2026-08-26 00:00:00+00:00,26.4,81,1.35
Islamabad,2026-08-26 01:00:00+00:00,25.9,82,1.2
Islamabad,2026-08-26 02:00:00+00:00,26.8,80,1.01
Islamabad,2026-08-26 03:00:00+00:00,28.1,75,0.96
Islamabad,2026-08-26 04:00:00+00:00,29.7,69,1.4
Islamabad,2026-08-26 05:00:00+00:00,31.2,64,0.81
Islamabad,2026-08-26 06:00:00+00:00,32.2,58,1.14
Islamabad,2026-08-26 07:00:00+00:00,32.9,55,2.01
Islamabad,2026-08-26 08:00:00+00:00,33.1,55,2.61
Islamabad,2026-08-26 09:00:00+00:00,33.3,54,2.81
Islamabad,2026-08-26 10:00:00+00:00,33.3,54,2.53
Islamabad,2026-08-26 11:00:00+00:00,33.1,55,2.43
Islamabad,2026-08-26 12:00:00+00:00,33.5,56,1.85
Islamabad,2026-08-26 13:00:00+00:00,31.9,67,1.0
Islamabad,2026-08-26 14:00:00+00:00,30.0,75,0.8
Islamabad,2026-08-26 15:00:00+00:00,29.2,77,0.66
Islamabad,2026-08-26 16:00:00+00:00,28.8,75,1.3
Islamabad,2026-08-26 17:00:00+00:00,28.2,75,0.91
Islamabad,2026-08-26 18:00:00+00:00,28.9,73,0.9
Islamabad,2026-08-26 19:00:00+00:00,28.3,76,0.87
Islamabad,2026-08-26 20:00:00+00:00,28.1,77,0.46
Islamabad,2026-08-26 21:00:00+00:00,27.9,76,0.62
Islamabad,2026-08-26 22:00:00+00:00,27.4,80,0.45
Islamabad,2026-08-26 23:00:00+00:00,26.7,82,0.54
Islamabad,2026-08-27 00:00:00+00:00,27.0,84,0.99
Islamabad,2026-08-27 01:00:00+00:00,26.8,84,1.1
Islamabad,2026-08-27 02:00:00+00:00,27.8,80,1.41
Islamabad,2026-08-27 03:00:00+00:00,28.5,77,2.08
Islamabad,2026-08-27 04:00:00+00:00,30.0,71,2.04
Islamabad,2026-08-27 05:00:00+00:00,31.2,70,1.86
Islamabad,2026-08-27 06:00:00+00:00,32.3,62,1.44
Islamabad,2026-08-27 07:00:00+00:00,33.3,55,1.15
Islamabad,2026-08-27 08:00:00+00:00,33.8,51,1.14
Islamabad,2026-08-27 09:00:00+00:00,34.1,49,1.7
Islamabad,2026-08-27 10:00:00+00:00,34.1,48,1.63
Islamabad,2026-08-27 11:00:00+00:00,34.1,48,1.06
Islamabad,2026-08-27 12:00:00+00:00,34.0,53,1.74
Islamabad,2026-08-27 13:00:00+00:00,31.9,67,1.2
Islamabad,2026-08-27 14:00:00+00:00,30.3,73,1.38
Islamabad,2026-08-27 15:00:00+00:00,29.7,70,1.88
Islamabad,2026-08-27 16:00:00+00:00,29.0,73,1.58
Islamabad,2026-08-27 17:00:00+00:00,28.4,76,1.7
Islamabad,2026-08-27 18:00:00+00:00,28.7,78,1.77
Islamabad,2026-08-27 19:00:00+00:00,28.1,81,1.2
Islamabad,2026-08-27 20:00:00+00:00,27.8,82,1.31
Islamabad,2026-08-27 21:00:00+00:00,27.6,83,1.39
Islamabad,2026-08-27 22:00:00+00:00,27.3,83,1.41
Islamabad,2026-08-27 23:00:00+00:00,26.9,84,1.68
Islamabad,2026-08-28 00:00:00+00:00,27.1,84,2.12
Islamabad,2026-08-28 01:00:00+00:00,26.9,85,2.32
Islamabad,2026-08-28 02:00:00+00:00,27.4,80,2.77
Islamabad,2026-08-28 03:00:00+00:00,28.4,73,2.7
Islamabad,2026-08-28 04:00:00+00:00,29.4,72,2.86
Islamabad,2026-08-28 05:00:00+00:00,30.3,71,3.21
Islamabad,2026-08-28 06:00:00+00:00,29.8,71,2.33
Islamabad,2026-08-28 07:00:00+00:00,31.1,68,1.43
Islamabad,2026-08-28 08:00:00+00:00,32.1,64,1.08
Islamabad,2026-08-28 09:00:00+00:00,32.7,60,1.11
Islamabad,2026-08-28 10:00:00+00:00,33.0,58,1.53
Islamabad,2026-08-28 11:00:00+00:00,32.8,58,1.27
Islamabad,2026-08-28 12:00:00+00:00,33.0,56,1.2
Islamabad,2026-08-28 13:00:00+00:00,31.7,66,1.13
Islamabad,2026-08-28 14:00:00+00:00,30.2,73,1.64
Islamabad,2026-08-28 15:00:00+00:00,29.4,75,1.63
Islamabad,2026-08-28 16:00:00+00:00,28.8,78,1.03
Islamabad,2026-08-28 17:00:00+00:00,28.4,80,1.01
Islamabad,2026-08-28 18:00:00+00:00,28.8,83,2.02
Islamabad,2026-08-28 19:00:00+00:00,28.2,85,1.57
Islamabad,2026-08-28 20:00:00+00:00,27.8,87,1.71
Islamabad,2026-08-28 21:00:00+00:00,27.4,86,2.49
Islamabad,2026-08-28 22:00:00+00:00,26.2,87,2.69
Islamabad,2026-08-28 23:00:00+00:00,26.1,86,2.06
Islamabad,2026-08-29 00:00:00+00:00,27.1,85,2.19
Islamabad,2026-08-29 01:00:00+00:00,26.8,86,1.15
Islamabad,2026-08-29 02:00:00+00:00,27.4,85,1.0
Islamabad,2026-08-29 03:00:00+00:00,27.7,85,1.59
Islamabad,2026-08-29 04:00:00+00:00,29.2,78,1.51
Islamabad,2026-08-29 05:00:00+00:00,29.7,75,1.95
Islamabad,2026-08-29 06:00:00+00:00,32.0,66,1.99
Islamabad,2026-08-29 07:00:00+00:00,32.2,64,1.34
Islamabad,2026-08-29 08:00:00+00:00,32.8,63,1.07
Islamabad,2026-08-29 09:00:00+00:00,32.9,63,0.9
Islamabad,2026-08-29 10:00:00+00:00,32.6,63,0.45
Islamabad,2026-08-29 11:00:00+00:00,32.8,63,0.81
Islamabad,2026-08-29 12:00:00+00:00,31.7,65,1.46
Islamabad,2026-08-29 13:00:00+00:00,30.8,70,1.55
Islamabad,2026-08-29 14:00:00+00:00,29.4,77,1.9
Islamabad,2026-08-29 15:00:00+00:00,28.7,80,1.62
Islamabad,2026-08-29 16:00:00+00:00,28.4,81,1.53
Islamabad,2026-08-29 17:00:00+00:00,28.1,81,1.62
Islamabad,2026-08-29 18:00:00+00:00,27.9,83,2.04
Islamabad,2026-08-29 19:00:00+00:00,26.3,87,2.9
Islamabad,2026-08-29 20:00:00+00:00,25.1,93,2.68
Islamabad,2026-08-29 21:00:00+00:00,25.0,92,3.0
Islamabad,2026-08-29 22:00:00+00:00,25.2,91,1.8
Islamabad,2026-08-29 23:00:00+00:00,24.8,95,1.39
Islamabad,2026-08-30 00:00:00+00:00,25.2,93,2.22
Islamabad,2026-08-30 01:00:00+00:00,25.6,91,2.09
Islamabad,2026-08-30 02:00:00+00:00,26.7,87,1.75
Islamabad,2026-08-30 03:00:00+00:00,28.1,80,1.85
Islamabad,2026-08-30 04:00:00+00:00,29.8,72,1.85
Islamabad,2026-08-30 05:00:00+00:00,31.2,67,1.6
Islamabad,2026-08-30 06:00:00+00:00,32.5,60,2.15
Islamabad,2026-08-30 07:00:00+00:00,32.6,61,2.31
Islamabad,2026-08-30 08:00:00+00:00,31.8,65,1.65
Islamabad,2026-08-30 09:00:00+00:00,32.1,63,2.06
Islamabad,2026-08-30 10:00:00+00:00,32.0,64,2.72
Islamabad,2026-08-30 11:00:00+00:00,30.7,68,1.8
Islamabad,2026-08-30 12:00:00+00:00,31.5,62,2.79
Islamabad,2026-08-30 13:00:00+00:00,30.6,68,1.82
Islamabad,2026-08-30 14:00:00+00:00,29.6,73,1.96
Islamabad,2026-08-30 15:00:00+00:00,29.0,77,2.56
Islamabad,2026-08-30 16:00:00+00:00,28.4,80,1.77
Islamabad,2026-08-30 17:00:00+00:00,27.8,83,1.12
Islamabad,2026-08-30 18:00:00+00:00,28.2,82,1.75
Islamabad,2026-08-30 19:00:00+00:00,27.6,86,0.96
Islamabad,2026-08-30 20:00:00+00:00,27.3,88,1.01
Islamabad,2026-08-30 21:00:00+00:00,27.2,87,0.9
Islamabad,2026-08-30 22:00:00+00:00,26.4,86,2.7
Islamabad,2026-08-30 23:00:00+00:00,25.5,88,2.29
Islamabad,2026-08-31 00:00:00+00:00,25.0,91,2.05
Islamabad,2026-08-31 01:00:00+00:00,25.2,91,1.7
Islamabad,2026-08-31 02:00:00+00:00,26.1,88,1.3
Islamabad,2026-08-31 03:00:00+00:00,27.5,80,1.07
Islamabad,2026-08-31 04:00:00+00:00,29.0,72,1.44
Islamabad,2026-08-31 05:00:00+00:00,30.3,67,1.61
Islamabad,2026-08-31 06:00:00+00:00,31.2,63,1.25
Islamabad,2026-08-31 07:00:00+00:00,32.2,60,1.33
Islamabad,2026-08-31 08:00:00+00:00,32.6,58,2.29
Islamabad,2026-08-31 09:00:00+00:00,30.0,70,1.1
Islamabad,2026-08-31 10:00:00+00:00,29.9,73,2.79
Karachi,2026-08-01 11:00:00+00:00,31.1,73,4.54
Karachi,2026-08-01 12:00:00+00:00,30.8,72,4.14
Karachi,2026-08-01 13:00:00+00:00,30.1,75,3.84
Karachi,2026-08-01 14:00:00+00:00,29.5,78,3.34
Karachi,2026-08-01 15:00:00+00:00,29.2,79,3.3
Karachi,2026-08-01 16:00:00+00:00,29.0,80,3.2
Karachi,2026-08-01 17:00:00+00:00,28.8,81,3.38
Karachi,2026-08-01 18:00:00+00:00,29.0,77,3.21
Karachi,2026-08-01 19:00:00+00:00,28.9,78,2.97
Karachi,2026-08-01 20:00:00+00:00,28.7,79,2.94
Karachi,2026-08-01 21:00:00+00:00,28.6,80,2.5
Karachi,2026-08-01 22:00:00+00:00,28.5,80,2.9
Karachi,2026-08-01 23:00:00+00:00,28.5,80,3.18
Karachi,2026-08-02 00:00:00+00:00,28.5,80,3.07
Karachi,2026-08-02 01:00:00+00:00,28.3,81,3.18
Karachi,2026-08-02 02:00:00+00:00,28.2,82,3.13
Karachi,2026-08-02 03:00:00+00:00,28.4,81,2.97
Karachi,2026-08-02 04:00:00+00:00,28.6,79,3.22
Karachi,2026-08-02 05:00:00+00:00,29.2,76,3.13
Karachi,2026-08-02 06:00:00+00:00,28.9,74,2.91
Karachi,2026-08-02 07:00:00+00:00,28.9,75,3.38
Karachi,2026-08-02 08:00:00+00:00,29.0,75,3.4
Karachi,2026-08-02 09:00:00+00:00,29.2,74,3.49
Karachi,2026-08-02 10:00:00+00:00,29.3,73,4.16
Karachi,2026-08-02 11:00:00+00:00,29.3,71,3.38
Karachi,2026-08-02 12:00:00+00:00,29.6,71,3.49
Karachi,2026-08-02 13:00:00+00:00,29.2,72,3.29
Karachi,2026-08-02 14:00:00+00:00,28.7,77,3.05
Karachi,2026-08-02 15:00:00+00:00,28.5,79,2.9
Karachi,2026-08-02 16:00:00+00:00,28.5,79,3.05
Karachi,2026-08-02 17:00:00+00:00,28.3,80,3.45
Karachi,2026-08-02 18:00:00+00:00,28.2,81,3.05
Karachi,2026-08-02 19:00:00+00:00,27.9,83,3.23
Karachi,2026-08-02 20:00:00+00:00,27.5,84,3.06
Karachi,2026-08-02 21:00:00+00:00,27.3,85,2.6
Karachi,2026-08-02 22:00:00+00:00,27.2,86,2.64
Karachi,2026-08-02 23:00:00+00:00,27.3,85,2.48
Karachi,2026-08-03 00:00:00+00:00,28.1,82,3.14
Karachi,2026-08-03 01:00:00+00:00,27.9,83,3.18
Karachi,2026-08-03 02:00:00+00:00,28.1,82,3.59
Karachi,2026-08-03 03:00:00+00:00,28.4,79,3.55
Karachi,2026-08-03 04:00:00+00:00,28.6,78,3.53
Karachi,2026-08-03 05:00:00+00:00,29.2,74,3.75
Karachi,2026-08-03 06:00:00+00:00,30.2,69,3.96
Karachi,2026-08-03 07:00:00+00:00,30.0,70,4.24
Karachi,2026-08-03 08:00:00+00:00,30.8,68,4.28
Karachi,2026-08-03 09:00:00+00:00,31.0,68,4.34
Karachi,2026-08-03 10:00:00+00:00,30.8,67,4.35
Karachi,2026-08-03 11:00:00+00:00,30.3,70,4.71
Karachi,2026-08-03 12:00:00+00:00,30.1,68,4.63
Karachi,2026-08-03 13:00:00+00:00,29.3,72,4.15
Karachi,2026-08-03 14:00:00+00:00,28.8,74,3.87
Karachi,2026-08-03 15:00:00+00:00,28.6,75,4.0
Karachi,2026-08-03 16:00:00+00:00,28.4,77,4.03
Karachi,2026-08-03 17:00:00+00:00,28.2,79,3.92
Karachi,2026-08-03 18:00:00+00:00,28.1,78,3.36
Karachi,2026-08-03 19:00:00+00:00,27.8,80,3.25
Karachi,2026-08-03 20:00:00+00:00,27.6,82,3.28
Karachi,2026-08-03 21:00:00+00:00,27.5,82,3.21
Karachi,2026-08-03 22:00:00+00:00,27.4,83,3.05
Karachi,2026-08-03 23:00:00+00:00,27.4,83,2.78
Karachi,2026-08-04 00:00:00+00:00,28.0,81,2.75
Karachi,2026-08-04 01:00:00+00:00,27.8,81,2.78
Karachi,2026-08-04 02:00:00+00:00,28.3,77,2.99
Karachi,2026-08-04 03:00:00+00:00,29.3,71,3.7
Karachi,2026-08-04 04:00:00+00:00,30.0,67,4.01
Karachi,2026-08-04 05:00:00+00:00,30.3,67,3.91
Karachi,2026-08-04 06:00:00+00:00,31.0,63,4.27
Karachi,2026-08-04 07:00:00+00:00,31.3,62,4.22
Karachi,2026-08-04 08:00:00+00:00,31.4,62,4.14
Karachi,2026-08-04 09:00:00+00:00,31.3,63,3.93
Karachi,2026-08-04 10:00:00+00:00,31.2,63,3.83
Karachi,2026-08-04 11:00:00+00:00,30.6,66,3.8
Karachi,2026-08-04 12:00:00+00:00,30.5,67,3.62
Karachi,2026-08-04 13:00:00+00:00,29.5,72,3.8
Karachi,2026-08-04 14:00:00+00:00,29.1,76,3.83
Karachi,2026-08-04 15:00:00+00:00,28.7,77,4.05
Karachi,2026-08-04 16:00:00+00:00,28.4,78,3.43
Karachi,2026-08-04 17:00:00+00:00,28.2,79,3.45
Karachi,2026-08-04 18:00:00+00:00,28.4,80,3.24
Karachi,2026-08-04 19:00:00+00:00,28.1,83,3.36
Karachi,2026-08-04 20:00:00+00:00,27.9,85,3.88
Karachi,2026-08-04 21:00:00+00:00,27.7,86,3.84
Karachi,2026-08-04 22:00:00+00:00,27.6,87,3.81
Karachi,2026-08-04 23:00:00+00:00,27.5,87,3.71
Karachi,2026-08-05 00:00:00+00:00,28.0,83,3.26
Karachi,2026-08-05 01:00:00+00:00,27.8,85,3.36
Karachi,2026-08-05 02:00:00+00:00,28.0,83,3.53
Karachi,2026-08-05 03:00:00+00:00,29.0,77,3.89
Karachi,2026-08-05 04:00:00+00:00,30.1,70,3.83
Karachi,2026-08-05 05:00:00+00:00,31.2,64,4.15
Karachi,2026-08-05 06:00:00+00:00,31.1,64,4.54
Karachi,2026-08-05 07:00:00+00:00,31.3,63,4.63
Karachi,2026-08-05 08:00:00+00:00,31.5,61,4.63
Karachi,2026-08-05 09:00:00+00:00,31.7,62,4.9
Karachi,2026-08-05 10:00:00+00:00,31.4,63,4.97
Karachi,2026-08-05 11:00:00+00:00,31.0,66,5.13
Karachi,2026-08-05 12:00:00+00:00,30.3,70,5.05
Karachi,2026-08-05 13:00:00+00:00,29.5,74,5.13
Karachi,2026-08-05 14:00:00+00:00,28.7,78,4.85
Karachi,2026-08-05 15:00:00+00:00,28.3,80,4.44
Karachi,2026-08-05 16:00:00+00:00,28.4,80,3.88
Karachi,2026-08-05 17:00:00+00:00,28.4,80,3.62
Karachi,2026-08-05 18:00:00+00:00,28.5,81,4.09
Karachi,2026-08-05 19:00:00+00:00,28.1,83,3.83
Karachi,2026-08-05 20:00:00+00:00,27.8,85,3.5
Karachi,2026-08-05 21:00:00+00:00,27.8,86,3.3
Karachi,2026-08-05 22:00:00+00:00,27.6,87,3.6
Karachi,2026-08-05 23:00:00+00:00,27.5,88,3.85
Karachi,2026-08-06 00:00:00+00:00,27.5,87,3.84
Karachi,2026-08-06 01:00:00+00:00,27.4,88,3.75
Karachi,2026-08-06 02:00:00+00:00,27.8,85,4.43
Karachi,2026-08-06 03:00:00+00:00,28.7,79,4.59
Karachi,2026-08-06 04:00:00+00:00,29.6,73,4.74
Karachi,2026-08-06 05:00:00+00:00,30.0,71,4.74
Karachi,2026-08-06 06:00:00+00:00,30.4,70,4.91
Karachi,2026-08-06 07:00:00+00:00,30.9,68,4.98
Karachi,2026-08-06 08:00:00+00:00,30.9,69,5.04
Karachi,2026-08-06 09:00:00+00:00,30.6,70,5.19
Karachi,2026-08-06 10:00:00+00:00,30.5,71,5.24
Karachi,2026-08-06 11:00:00+00:00,30.4,71,5.41
Karachi,2026-08-06 12:00:00+00:00,30.1,72,4.97
Karachi,2026-08-06 13:00:00+00:00,29.4,73,4.74
Karachi,2026-08-06 14:00:00+00:00,28.8,77,4.64
Karachi,2026-08-06 15:00:00+00:00,28.5,78,4.35
Karachi,2026-08-06 16:00:00+00:00,28.2,79,4.49
Karachi,2026-08-06 17:00:00+00:00,27.8,85,4.18
Karachi,2026-08-06 18:00:00+00:00,27.9,84,3.85
Karachi,2026-08-06 19:00:00+00:00,27.6,85,3.62
